registerCode,name
SK5383,鑫沅资产鑫梅花290号专项资产管理计划
SK0523,私银专属16007号华夏基金资产管理计划
SK4917,千石资本-招商银行-鑫宝193号专项资产管理计划
SK5114,九泰基金-泰来精准投资 1 号资产管理计划
SK4965,平安汇通钰心投资专项资产管理计划
SK5055,平安汇通平安金橙财富稳盈宜居77号专项资产管理计划
SK5098,财通基金-富春定增1133号资产管理计划
SK5124,创金合信基金-招商银行-睿致前程10号资产管理计划
SK5044,鑫沅资产鑫梅花281号专项资产管理计划
SK5115,新华富时-寓驰投资专项资产管理计划
SK5097,财通基金-富春定增1101号资产管理计划
SK5047,财通资产-稠州银行48号单一客户专项资产管理计划
SK5128,创金合信基金-招商银行-睿致前程8号资产管理计划
SK5008,新华富时民生银行投资38号专项资产管理计划
SK5053,新华富时紫石1号专项资产管理计划
SK5112,新华富时民生合利14号专项资产管理计划
SK4944,招商财富汇赢7号第六十二期专项资产管理计划
SK5110,招商财富金添享1号专项资产管理计划
SK5102,财通基金-玉泉理成8号资产管理计划资产管理合同
SC5227,银华资本-安泽专项资产管理计划
SK5056,瑞元资本瑞腾投资7号专项资产管理计划
SK2172,国泰元鑫当代东方院线并购一期专项资产管理计划
SK4969,平安汇通景致48号专项资产管理计划
SK5028,英大资本-盛世中天并购2号专项资产管理计划
SK5010,卓元1号资产管理计划
SK5131,前海金鹰粤通53号专项资产管理计划
SK5012,平安汇通海外债券四期3号专项资产管理计划
SK5066,兴业财富-兴隆70号单一客户专项资产管理计划
SK5117,创金合信基金-招商银行-睿致友山1号资产管理计划
SK5062,易方达资产德恒1号专项资产管理计划
SK4957,长城基金-吉林银行增利1号资产管理计划
SK5040,德邦建德2号专项资产管理计划（结构化）
SK4951,富国基金多策略5号混合型资产管理计划
SK5125,创金合信基金-招商银行-睿致前程11号资产管理计划
SC5320,银华资本-稳泰专项资产管理计划
SK5100,财通基金-玉泉理成11号资产管理计划
SK5048,中国太平洋人寿股票主动管理型产品（寿自营）委托投资管理计划
SK5041,平安汇通普惠131号专项资产管理计划
SK5127,创金合信基金-招商银行-睿致前程13号资产管理计划
SK5106,瑞元资本奥华投资2号专项资产管理计划
SK5118,创金合信基金-招商银行-睿致前程9号资产管理计划
﻿SK4988,招商财富-弘广影视投资专项资产管理计划
SK5108,前海开源资产龙鑫2号专项资产管理计划
SK4865,方正富邦-天安6号专项资产管理计划
SK4887,千石资本-鑫宝474号资产管理计划
SK5049,招商财富-远航一号第58期专项资产管理计划
SK5121,创金合信基金-招商银行-睿致前程15号资产管理计划
SK5020,安信基金陆家嘴信托宝安地产定增一号资产管理计划
SK4959,招商财富-远航一号第57期专项资产管理计划
SK5015,安信乾盛共赢二十号资产管理计划 
SK4950,富国基金多策略4号混合型资产管理计划
SK5089,国联安-乐信1号资产管理计划
SK5042,鑫沅资产鑫梅花280号专项资产管理计划
SK5101,财通基金-玉泉理成12号资产管理计划
SK5094,中海恒信-启胜1号单一客户专项资产管理计划
SK5133,富安达大朴汇升定增2号专项资产管理计划
SK5107,东吴鼎利6028号-世真3号分级资产管理计划
SK5122,创金合信基金-招商银行-睿致前程14号资产管理计划
SK5103,北信瑞丰基金平安银行神州资本1号资产管理计划
SK5119,创金合信基金-招商银行-睿致前程7号资产管理计划
SK5134,金鹰银安穗通定增151号资产管理计划
SK5023,博时资本-民生瑞华定增基金1号专项资产管理计划
SK5126,创金合信基金-招商银行-睿致前程12号资产管理计划
SK5120,创金合信基金-招商银行-睿致前程6号资产管理计划
SK4868,方正富邦-天安7号专项资产管理计划
SK4906,中欧盛世山鹰定增1号单一客户
SC5315,银华资本-睿恒专项资产管理计划
SK4995,建信事件驱动量化策略2号资产管理计划
SK5046,瑞元资本-华融信托-远策1号资产管理计划
SK5096,财通基金-财智定增9号资产管理计划
SK5075,中融资产-新源2号专项资产管理计划
SK5104,瑞元资本奥华投资1号专项资产管理计划
SK5087,招商财富招金鑫享1号专项资产管理计划
SK5039,平安汇通汇安33号专项资产管理计划
SK5068,天弘珠峰定增组合1号资产管理计划
SK5054,新华富时紫石2号专项资产管理计划
SK4808,平安汇通海外债券四期3号A期专项资产管理计划
SK4709,招商财富汇赢7号第六十期专项资产管理计划
SK4812,平安汇通海外债券四期3号D期专项资产管理计划
SK4680,瑞元资本金阳光9号专项资产管理计划
SK4624,红塔资产动力1号专项资产管理计划
SK4803,中信建投基金-冠石稳盈1号债券分级资产管理计划
SK4730,鹏华资产锦富1号专项资产管理计划
SK4744,前海金鹰粤通96号专项资产管理计划
SK4832,创金合信基金-招商银行-睿致前程2号资产管理计划
SK4687, 光大保德信耀财富富增4号专项资产管理计划
SK4815,财通基金-富春定增1027号资产管理计划
SK4822,平安汇通普华415号专项资产管理计划
SK4696,新华富时金利1号专项资产管理计划
SK4720,招商财富汇赢7号第六十一期专项资产管理计划
SK4751,博时资本北安1号专项资产管理计划
SK4584,德邦创新资本建恒1号专项资产管理计划（第二期）
SK4804,方正富邦资管-蓝筹优势4号专项资产管理计划
SK4835,创金合信基金-招商银行-睿致前程5号资产管理计划
SK4695,招商财富-远航一号第56期专项资产管理计划
SK4736,创金合信新活力1号分级型资产管理计划
SK4688, 光大保德信耀财富富增6号分级专项资产管理计划
SK4795,招商财富招金鑫享3号专项资产管理计划
SK4723,中信建投基金-以太1号资产管理计划
SK4601,中信建投基金-西部证券-武汉农商行1号资产管理计划
SK4770,新华富时臻威26号专项资产管理计划
SK4707,金元百利南京燕子矶保障房1号专项资产管理计划
SK4816,财通基金-富春定增1026号资产管理计划
SK4540,嘉实资本至尊46号专项资产管理计划
SK4810,平安汇通海外债券四期3号B期专项资产管理计划
SK4679,瑞元资本金阳光7号专项资产管理计划
SK4814,财通基金-富春定增1055号资产管理计划
SK4732,民生加银鑫牛定向增发58号资产管理计划
SK4782,银华资本-粤鑫3号专项资产管理计划
SK4827,创金合信轻盐创投固收2号资产管理计划
SK4788,博时基金湖银1号资产管理计划
SK4711,天弘创新-大树海外1号专项资产管理计划
SK4818,财通基金-富春定增1058号资产管理计划
SK4583,博时资本-收益增强9号专项资产管理计划
SK4824,天弘-锦绣2号资产管理计划
SK4831,创金合信基金-招商银行-睿致前程1号资产管理计划
SK4708,东海瑞京-浦发银行-海融33号专项资产管理计划
SK4666,易方达资产杭州银行29号单一客户专项资产管理计划
SA2497,建信陕国投祥瑞7号
SK4748,博时资本-博滨3号专项资产管理计划
SK4766,南方资本-兴银增利12号专项资产管理计划
SK4777,金元百利中南定增1号专项资产管理计划
SK4798,兴业财富-兴利197号单一客户专项资产管理计划
SK4705,建信资本智选1号1期专项资产管理计划
SK4745,中融资产-宏金2号专项资产管理计划
SK4608,工银瑞投—锦宏16号资产管理计划
SK4797,嘉实资本民生盈嘉12号专项资产管理计划
SK4783,招商财富-苏盈1号专项资产管理计划
SK4580,申万菱信资产-杭州银行-绍兴银行1号专项资产管理计划
SK4829,创金合信基金-招商银行-睿致景唐1号资产管理计划
SK4830,创金合信鑫选1号多策略资产管理计划
SK4834,创金合信基金-招商银行-睿致前程4号资产管理计划
SK4811,平安汇通海外债券四期3号C期专项资产管理计划
SK4769,新华富时臻威25号专项资产管理计划
SK0087,万家共赢万家合坤一号混合型资产管理计划
SK4826,创金合信-招商银行-瑞沨定鑫41号资产管理计划
SK4662,长江财富-泰禾1号专项资产管理计划
S93339,创金合信金睿26号特定客户资产管理计划
SK4771,金元百利无锡捷运2期专项资产管理计划
SK4713,永赢资产-甬泰五十一期专项资产管理计划
SK4787,红塔资产宏达8号二期专项资产管理计划
﻿SK4673,国寿安保-中欧稳健增利1号资产管理计划
SK4791,嘉实资本民生盈嘉4号专项资产管理计划
SK4612,博时资本-通博15号专项资产管理计划
SK4805,方正富邦资管-蓝筹优势5号专项资产管理计划
SK4828,创金合信基金-招商银行-轻盐创投稳收1号资产管理计划
SK4813,财通基金-浦汇2号资产管理计划
SK4833,创金合信基金-招商银行-睿致前程3号资产管理计划
SK4802,招商财富-招商银行-国融1号专项资产管理计划
SK4361,招商财富汇赢7号第五十八期专项资产管理计划
SK4294,上银瑞金-添利1号专项资产管理计划 
S90601,中信信诚猛犸进取专项资产管理计划
SK4391,创金合信千兴1号特定客户资产管理计划
SK4444,博时资本-博滨1号专项资产管理计划
SK4340,博时资本-鑫通1号专项资产管理计划
SK4451,富安达稳利40号专项资产管理计划
SK2155,稳中求进系列之工银瑞投-双季3号专项资产管理计划
SK4300,北信瑞丰资产丰祥30号专项资产管理计划
SK4520,富诚海富通东兴一号专项资产管理计划
SK4463,家业常青863号-陆林荣专项资产管理计划
SK4379,新华富时动力1号专项资产管理计划
SK4327,汇添富资本-五谷丰登系列-正汇14号专项资产管理计划
SK4493,建信基金-民生银行-建信资本（广西1号）特定客户资产管理计划
SK4436,招商财富金添享3号专项资产管理计划
SK4494,建信基金-民生银行-建信资本（新疆1号）特定客户资产管理计划
SK4363,招商财富汇赢7号第五十九期专项资产管理计划
SK4338,汇添富资本-五谷丰登系列-正汇16号专项资产管理计划
SK4452,中信建投基金定增40号资产管理计划
SK4372,华夏基金-兴业财富2号1期资产管理计划
SK4500,九泰基金-昆泰分级6号资产管理计划
SK4441,泰达宏利价值成长定向增发491号资产管理计划
SK4440,招商财富招金鑫享2号专项资产管理计划
SK4296,鑫沅资产鑫梅花264号专项资产管理计划
SK4470,平安汇通普惠130号专项资产管理计划
SK4501,北信瑞丰基金浙商汇融5号资产管理计划
SK4323,平安汇通畅盈5号特定客户资产管理计划
SK4314,天部资产金财84号分级专项资产管理计划
SK4503,嘉实资本？民生保腾1号B2016005专项资产管理计划
SK4376,新华富时浙商银行风顺1号专项资产管理计划
SK4308,中欧盛世景鑫十六号资产管理计划
SK4437,交银施罗德资管国利42号专项资产管理计划
SK4459,家业常青862号-孙其宝专项资产管理计划
SK4302,博时资本-通博13号专项资产管理计划
SK4487,北银丰业丰盈1号-鹏华1号资产管理计划
SK4419,新华富时-招商银行-风帆1号专项资产管理计划
SE8656,易方达海外精选易富5号资产管理计划
SK4515,博时资本民生银行星期六股份专项资产管理计划
SK4331,西部利得-西藏雪峰2号分级资产管理计划
SK4422,银华量化绝对收益6号资产管理计划
SK4496,创金合信基金-招商银行-睿致华融1号资产管理计划
SK4413,天弘创新厦门农商凤凰花6号专项资产管理计划
SK4472,平安汇通华诚3号专项资产管理计划
SK4443,工银瑞信投资-晟宏19号专项资产管理计划
SK4479,财通基金-定增光大增益1号资产管理计划
SK4477,长信基金-浦发银行-聚富8号资产管理计划
